10000 8000
6221 2812 98
3919 3998 17
9521 7245 28
2151 4716 81
3917 2625 31
3661 1431 53
9020 8724 88
8169 1662 34
4457 1280 87
7979 627 49
9188 4389 27
1848 6672 24
4842 2956 23
6326 7496 33
874 851 66
7438 7189 11
2625 2546 15
9353 2918 47
2579 1630 23
199 9341 51
6995 4694 78
4455 3700 76
3812 5812 24
5627 7852 12
3042 8191 33
8294 7519 42
561 1339 16
7678 2646 26
1213 4545 6
2911 6207 39
6103 2540 18
6938 8270 67
1850 9866 95
6980 6011 26
6680 3250 22
651 609 95
8514 2095 87
6689 4431 21
9287 6803 50
7883 1310 44
1869 7976 75
4406 8700 15
9844 3806 29
3424 5832 15
5327 5465 65
1924 9537 4
5786 1126 61
1379 255 14
6547 6611 19
4135 136 66
5174 670 50
1618 8923 3
1078 2747 4
2691 195 84
841 9430 29
4937 1017 63
998 8105 83
1218 7255 85
2113 6870 79
6252 8394 63
6075 308 33
9133 2665 37
7252 4073 83
633 4202 51
3526 2316 72
1529 8632 52
7934 3499 61
6380 9357 60
8361 6888 56
7988 6891 13
7196 9750 64
6578 2112 88
5479 3842 37
2416 6971 88
7881 9289 73
7523 8846 39
3180 1168 98
607 5395 16
1768 3195 98
7850 5169 41
959 9492 85
9153 8694 93
1955 431 62
6967 6092 21
4631 2982 66
2746 7569 69
7155 808 14
2759 2646 4
411 2001 80
5928 8018 74
2624 9408 68
8690 5416 51
6717 9084 58
4163 3368 17
2363 9940 42
7062 41 6
5753 2922 27
9414 7501 47
9801 5778 33
2387 3625 18
7034 852 45
7678 6417 40
9122 8549 18
7798 1405 96
7693 3461 67
5808 3080 24
7370 9360 13
9978 2794 86
2169 1639 41
4192 1429 58
5039 4682 17
4620 1508 42
5214 9404 35
3039 4504 65
195 1977 43
1133 760 21
5117 2048 9
4405 3813 1
6155 483 43
6286 3592 82
6616 3534 93
4927 1335 66
1609 7137 48
6280 4423 72
7179 1632 21
3099 3140 3
6598 3701 86
6794 8661 80
2730 5355 15
3283 7106 62
4771 1661 17
2631 3964 54
1420 9594 31
2439 3082 62
1026 1592 44
6222 2491 26
7848 634 9
5789 7978 42
9423 6330 87
300 3714 90
6606 2982 82
9981 4769 97
6932 5083 61
9520 9279 95
1128 1012 83
6297 9558 49
3133 7397 41
3757 6888 56
1618 5584 39
8474 1081 64
1896 1933 84
2150 5145 33
5718 3880 9
5361 2045 80
6241 961 7
6757 2943 76
9277 7704 63
3756 7573 38
236 9092 52
460 8277 41
1122 807 73
4263 6942 14
9604 3750 58
1360 1583 93
8953 9858 93
4438 3885 89
3986 1912 85
6595 5716 60
4975 2840 25
3745 395 99
1121 7999 1
9986 1696 58
8578 5206 50
1840 5629 18
3905 6838 59
8751 8298 30
1909 3732 96
2375 9159 78
2745 7033 60
2623 9091 56
5452 3135 42
6787 8451 59
5251 6047 20
5974 1168 50
6910 5128 36
4549 8301 5
738 1113 32
2609 9161 25
3674 3726 95
510 5347 83
1446 1721 57
4293 2002 21
3450 1384 60
5357 9819 50
1490 2900 97
3736 1736 1
5911 8453 15
5173 2756 78
6972 2715 63
6493 4623 68
5036 2312 1
7395 7905 78
5511 8726 21
6979 4716 1
1791 78 40
1887 2226 84
3069 7027 47
3040 1582 73
460 3427 91
1057 9156 16
5280 5022 3
3034 7105 23
4020 4308 2
9430 1932 2
7746 2818 12
7287 422 15
150 8582 3
4451 8799 92
8051 543 69
6 3612 50
6043 3415 65
8761 3141 9
7978 7372 23
1821 8290 4
231 1171 52
4202 4623 87
199 991 27
6900 3105 52
3583 7787 13
1627 7781 72
1304 1850 12
1859 9797 49
5381 2193 40
7403 325 0
5449 8361 7
5672 5868 41
2187 503 16
3268 4168 48
8353 4602 41
4252 9186 71
6614 9641 70
607 3173 62
185 3757 36
1206 251 99
802 1544 69
285 2764 24
6031 2412 0
2912 4241 37
8486 7529 53
8898 5547 58
7100 1532 24
7097 1952 27
904 3326 89
6629 1796 41
2706 3701 22
2171 495 67
612 3475 49
5847 8019 4
3162 6463 47
4447 3954 24
6568 3099 80
6273 2282 57
6188 6270 41
397 5021 86
8595 7612 35
1841 9086 80
4223 543 49
5209 602 73
4559 2217 83
2917 758 6
1571 8692 33
4314 8830 63
7132 3903 96
8393 3682 77
1181 9420 81
877 1272 38
1517 115 37
1486 2506 6
3570 6871 68
8042 9931 48
5736 1706 90
1900 3865 55
1078 9081 70
2949 9421 3
553 2841 56
4330 3544 82
3622 8540 72
5608 9009 76
1736 814 36
2748 2751 46
4852 476 12
9183 433 7
5548 2462 71
3677 5433 73
418 8637 42
9252 5583 25
8654 8449 93
5117 3398 3
6626 9936 29
2877 7789 65
4243 1019 12
3260 5462 69
9661 295 62
7987 8043 43
8468 6957 10
887 931 56
3490 6453 59
1156 6960 94
9039 3660 34
6195 9024 43
17 3945 76
2396 7996 5
4338 7296 66
2104 6848 98
1912 1980 3
1376 7452 36
598 9712 21
4801 8617 89
9373 8826 99
6923 5727 56
6602 6620 16
6465 9338 93
8475 750 5
364 3816 96
8977 9547 19
1128 1642 41
3442 721 14
7328 8276 33
1998 9959 78
119 5779 84
1721 2228 93
6252 7582 93
9886 1078 43
3280 4206 34
1911 3356 78
8399 3088 66
8470 8762 10
5809 1248 96
2770 318 17
4214 7532 37
174 3116 86
4131 3268 48
1846 4956 63
9599 5978 18
3661 5236 22
2798 6441 36
7498 5583 14
8178 8757 53
2727 8988 13
7536 3103 30
2655 7205 41
9277 5745 88
3443 4614 14
1503 7150 88
3210 6029 71
6463 2190 90
8625 2555 51
9706 2247 97
1522 4465 39
9128 5859 2
6459 7687 74
3303 2062 36
1773 4131 15
3824 3556 41
5146 3857 25
216 7079 12
5495 924 7
5973 3429 40
220 2959 79
4448 1504 20
7253 3041 33
361 19 2
1651 7786 63
502 8655 48
648 6935 19
570 7391 61
8305 4605 49
7447 2365 80
5 7961 93
7300 2238 26
867 4085 26
288 1089 92
2356 2663 16
3125 1199 78
1883 6660 4
9772 7793 40
5270 3313 18
704 2604 35
2338 9126 71
4284 2742 92
1580 6453 3
7525 2596 80
9564 856 18
9605 8623 75
549 3382 60
3294 1639 65
5293 1957 68
2334 8329 96
2711 685 22
6733 5570 1
2652 5171 89
8266 6348 57
2833 2133 9
1893 7645 5
9670 1503 0
1539 5529 20
5904 6017 34
4599 19 92
1494 4773 96
1385 7649 79
336 977 54
206 3617 32
3331 1250 62
9066 2521 7
1413 9894 16
60 194 88
1242 9373 20
9522 7260 56
1305 626 14
4454 617 14
2972 3123 83
2452 8321 95
5655 5140 11
9918 7023 7
8539 5139 97
297 2382 44
8857 3203 27
1585 5647 29
6144 9738 95
6153 4668 29
2671 6041 43
9537 1984 5
5471 3007 97
3369 9276 63
5216 3361 79
7555 4914 30
9279 4770 38
7268 3929 56
9445 8516 53
5499 7612 97
3380 3249 25
125 3104 45
2595 289 6
2039 9269 89
3439 4028 89
6436 5341 60
3417 7164 51
8970 9569 72
7768 5818 78
7479 1015 13
2234 9785 86
3834 7981 51
2233 5082 28
3900 5566 89
8140 9160 43
7612 877 15
1998 5423 56
6828 3571 88
7937 8915 6
7599 6213 41
8523 8231 55
7521 6967 68
3445 3958 61
1606 3878 36
7005 2219 10
6035 1560 93
537 1823 69
843 2523 41
3301 2620 84
3200 5289 63
8223 2615 60
992 9892 50
2114 5067 58
5515 1153 85
3462 2576 89
7159 2386 22
5055 9866 13
3224 8886 51
7080 1216 72
7110 4900 8
7404 2738 12
3941 8906 46
481 8092 96
4179 8800 42
9599 2837 85
1034 9062 71
5778 4552 22
6439 7397 57
3789 1349 21
5284 8501 50
534 5791 83
1152 160 10
2101 5764 10
2238 5796 21
1619 9886 54
4695 6733 67
2510 8846 28
4418 552 40
4741 2566 67
6164 5215 6
642 5684 18
4175 3503 97
4311 2210 18
3326 6387 21
8938 3403 67
7884 1995 11
7282 7238 35
1912 2353 63
890 741 76
8508 6652 27
698 5129 38
1800 8803 63
255 7166 48
4914 252 32
4439 2181 94
4506 9531 95
632 7049 98
7288 9248 57
5969 1996 54
3366 1328 75
6386 700 10
6394 1261 7
3663 5661 4
6813 5592 58
9864 730 51
5432 5881 75
2736 2840 36
4458 9227 92
9706 9841 32
1309 1379 55
1435 5502 91
2678 3927 65
748 4659 88
7754 9396 32
4899 1997 73
3116 4287 97
3090 8952 10
3894 839 32
5438 5771 40
784 9833 89
1434 4228 26
7930 134 85
5992 2161 26
5962 1559 29
3353 1509 61
8280 1527 39
6771 1402 61
5815 1749 22
1434 3985 88
9884 1798 10
5697 4044 49
9889 6148 42
4724 8781 59
1063 2019 66
7540 1383 78
5598 6806 10
2570 9889 43
7720 8879 70
6389 316 40
8311 4314 0
4936 1371 24
2443 2482 59
4035 495 51
7691 3642 70
6380 1377 15
8055 2416 53
9534 5152 7
6579 3362 26
5203 8859 65
387 4509 88
5283 2391 91
1319 8914 42
485 3504 41
5385 3917 37
1498 5743 88
2577 6023 22
3426 2928 80
3790 5905 70
6109 1669 73
5553 4919 75
5886 5507 5
9840 6542 42
2603 3424 4
1409 1307 83
666 1808 18
2065 5951 36
6654 6835 76
7738 7681 3
1524 2832 52
6276 6141 60
2825 610 74
7575 6450 36
2545 8821 63
9894 8381 39
1925 8433 89
1560 0 77
8074 7733 86
7455 2779 67
8413 3955 89
9995 1043 12
5604 1179 32
1609 373 18
2904 7874 41
1974 8805 48
2388 4577 43
256 586 46
3638 5643 20
3000 2716 82
1362 7799 20
6908 947 93
9822 7148 33
3152 8088 51
6715 775 8
891 7473 14
8374 7505 87
5086 3293 12
3005 3516 1
9586 7081 53
6996 1387 61
9914 4449 75
9646 1984 48
6533 8717 78
7412 6034 21
866 3289 66
8270 9558 54
8677 1372 80
5994 9532 3
24 993 51
5213 2920 93
9354 9324 92
5786 863 59
9707 1803 19
8783 7025 93
3682 6342 63
8661 8484 66
2116 8297 65
4798 9054 51
4025 9651 20
1190 7341 97
8645 4733 5
512 8945 17
2202 9221 78
9549 3033 7
1726 8192 80
4427 7318 90
8869 1047 38
891 1061 82
1983 1792 7
4693 5786 99
1217 2744 24
4990 3733 28
5253 3999 44
2096 2600 7
9412 6277 79
2335 6932 15
5167 6761 20
2004 1863 27
5680 9831 97
329 9497 57
6337 5270 62
2191 7265 97
945 589 60
2092 2970 40
427 6080 31
1690 117 54
2901 874 26
1650 4277 10
6938 4070 31
1453 3071 26
891 6480 20
817 2653 41
3760 66 47
2853 1175 28
8880 9374 22
130 5539 21
6368 7287 7
5604 5495 13
6790 648 37
4848 741 81
461 766 62
8378 5249 61
6421 2518 85
9637 8059 62
4404 2802 33
7345 5537 67
7927 959 97
5968 4896 30
1991 298 76
6110 1535 65
735 7141 43
6059 2286 9
7435 5526 23
5014 1161 61
4906 6500 24
7355 9245 30
9700 8589 92
2670 1694 7
7434 8503 76
4168 9102 73
1472 7925 89
8328 6669 59
8846 9979 22
1536 6339 14
962 2051 20
5594 208 91
6326 7832 28
6214 1905 96
8625 9782 81
4607 5732 76
9766 1051 88
5599 6138 55
7248 2911 35
6403 4986 54
4840 361 74
7600 2340 83
6158 7986 37
5483 8947 78
5048 7361 44
737 5086 19
6753 7762 80
9875 5287 69
10 8304 30
278 5652 10
6703 5113 87
1931 3367 89
479 4986 16
3952 1601 75
670 7 2
9763 2213 94
2856 1542 85
5550 2293 50
6573 4013 54
3014 9952 82
1370 2138 81
249 7799 93
7395 8921 92
100 6517 4
8564 9865 89
111 397 48
9254 5204 56
1876 6818 84
1165 9498 14
848 5946 89
6367 4121 5
2506 61 66
753 5242 56
5351 40 31
4060 728 94
6068 2117 20
301 5939 57
2490 8374 50
2166 5595 59
3978 1815 94
2617 3326 73
4356 1140 39
5045 5272 80
38 7172 50
2390 5367 51
2146 3820 96
1008 9752 53
705 8577 13
2153 1151 84
3868 9747 2
5706 1606 88
3648 3088 95
4039 7415 6
3446 1073 65
1338 1483 55
1902 7021 47
4258 5754 40
1176 3070 89
8234 969 98
8395 7611 40
2611 7387 88
7881 9038 11
7442 102 39
